fight_id,fighter1,fighter2,result,bout,method,round,time,format,ref
1434,David Onama,Garrett Armfield,David Onama,Featherweight Bout,Submission,2,3:13,3 Rnd (5-5-5),Mike Beltran
1435,Kennedy Nzechukwu,Karl Roberson,Kennedy Nzechukwu,Light Heavyweight Bout,KO/TKO,3,2:19,3 Rnd (5-5-5),Mark Smith
1436,Ronnie Lawrence,Saidyokub Kakhramonov,Saidyokub Kakhramonov,Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni
1437,Israel Adesanya,Jared Cannonier,Israel Adesanya,UFC Middleweight Title Bout,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean
1438,Alexander Volkanovski,Max Holloway,Alexander Volkanovski,UFC Featherweight Title Bout,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Marc Goddard
1439,Sean Strickland,Alex Pereira,Alex Pereira,Middleweight Bout,KO/TKO,1,2:36,3 Rnd (5-5-5),Jason Herzog
1440,Robbie Lawler,Bryan Barberena,Bryan Barberena,Welterweight Bout,KO/TKO,2,4:47,3 Rnd (5-5-5),Mark Smith
1441,Pedro Munhoz,Sean O'Malley,NC,Bantamweight Bout,Could Not Continue,2,3:09,3 Rnd (5-5-5),Jason Herzog
1442,Brad Riddell,Jalin Turner,Jalin Turner,Lightweight Bout,Submission,1,0:45,3 Rnd (5-5-5),Marc Goddard
1443,Jim Miller,Donald Cerrone,Jim Miller,Welterweight Bout,Submission,2,1:32,3 Rnd (5-5-5),Mark Smith
1444,Ian Machado Garry,Gabe Green,Ian Machado Garry,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni
1445,Brad Tavares,Dricus Du Plessis,Dricus Du Plessis,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith
1446,Uriah Hall,Andre Muniz,Andre Muniz,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean
1447,Jessica Eye,Maycee Barber,Maycee Barber,Women's Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog
1448,Jessica-Rose Clark,Julija Stoliarenko,Julija Stoliarenko,Women's Bantamweight Bout,Submission,1,0:42,3 Rnd (5-5-5),Chris Tognoni
1449,Arman Tsarukyan,Mateusz Gamrot,Mateusz Gamrot,Lightweight Bout,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Jason Herzog
1450,Neil Magny,Shavkat Rakhmonov,Shavkat Rakhmonov,Welterweight Bout,Submission,2,4:58,3 Rnd (5-5-5),Chris Tognoni
1451,Josh Parisian,Alan Baudot,Josh Parisian,Heavyweight Bout,KO/TKO,2,3:04,3 Rnd (5-5-5),Mark Smith
1452,Thiago Moises,Christos Giagos,Thiago Moises,Lightweight Bout,Submission,1,3:05,3 Rnd (5-5-5),Herb Dean
1453,Nate Maness,Umar Nurmagomedov,Umar Nurmagomedov,Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog
1454,Chris Curtis,Rodolfo Vieira,Chris Curtis,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith
1455,Carlos Ulberg,Tafon Nchukwi,Carlos Ulberg,Light Heavyweight Bout,KO/TKO,1,1:15,3 Rnd (5-5-5),Herb Dean
1456,Shayilan Nuerdanbieke,TJ Brown,Shayilan Nuerdanbieke,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni
1457,Raulian Paiva,Sergey Morozov,Sergey Morozov,Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog
1458,JP Buys,Cody Durden,Cody Durden,Flyweight Bout,KO/TKO,1,1:08,3 Rnd (5-5-5),Mark Smith
1459,Brian Kelleher,Mario Bautista,Mario Bautista,Bantamweight Bout,Submission,1,2:27,3 Rnd (5-5-5),Herb Dean
1460,Vanessa Demopoulos,Jinh Yu Frey,Vanessa Demopoulos,Women's Strawweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Chris Tognoni
1461,Calvin Kattar,Josh Emmett,Josh Emmett,Featherweight Bout,Decision - Split,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean
1462,Tim Means,Kevin Holland,Kevin Holland,Welterweight Bout,Submission,2,1:28,3 Rnd (5-5-5),Kerry Hatley
1463,Joaquin Buckley,Albert Duraev,Joaquin Buckley,Middleweight Bout,TKO - Doctor's Stoppage,2,5:00,3 Rnd (5-5-5),Jacob Montalvo
1464,Damir Ismagulov,Guram Kutateladze,Damir Ismagulov,Lightweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Herb Dean
1465,Julian Marquez,Gregory Rodrigues,Gregory Rodrigues,Middleweight Bout,KO/TKO,1,3:18,3 Rnd (5-5-5),Mike Beltran
1466,Adrian Yanez,Tony Kelley,Adrian Yanez,Bantamweight Bout,KO/TKO,1,3:49,3 Rnd (5-5-5),Kerry Hatley
1467,Jasmine Jasudavicius,Natalia Silva,Natalia Silva,Women's Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jacob Montalvo
1468,Court McGee,Jeremiah Wells,Jeremiah Wells,Welterweight Bout,KO/TKO,1,1:34,3 Rnd (5-5-5),Herb Dean
1469,Ricardo Ramos,Danny Chavez,Ricardo Ramos,Featherweight Bout,KO/TKO,1,1:12,3 Rnd (5-5-5),Mike Beltran
1470,Maria Oliveira,Gloria de Paula,Maria Oliveira,Women's Strawweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Kerry Hatley
1471,Eddie Wineland,Cody Stamann,Cody Stamann,Bantamweight Bout,KO/TKO,1,0:59,3 Rnd (5-5-5),Jacob Montalvo
1472,Phil Hawes,Deron Winn,Phil Hawes,Middleweight Bout,KO/TKO,2,4:25,3 Rnd (5-5-5),Herb Dean
1473,Roman Dolidze,Kyle Daukaus,Roman Dolidze,Middleweight Bout,KO/TKO,1,1:13,3 Rnd (5-5-5),Mike Beltran
1474,Glover Teixeira,Jiri Prochazka,Jiri Prochazka,UFC Light Heavyweight Title Bout,Submission,5,4:32,5 Rnd (5-5-5-5-5),Marc Goddard
1475,Valentina Shevchenko,Taila Santos,Valentina Shevchenko,UFC Women's Flyweight Title Bout,Decision - Split,5,5:00,5 Rnd (5-5-5-5-5),Jason Herzog
1476,Zhang Weili,Joanna Jedrzejczyk,Zhang Weili,Women's Strawweight Bout,KO/TKO,2,2:28,3 Rnd (5-5-5),Marc Goddard
1477,Andre Fialho,Jake Matthews,Jake Matthews,Welterweight Bout,KO/TKO,2,2:24,3 Rnd (5-5-5),Jason Herzog
1478,Jack Della Maddalena,Ramazan Emeev,Jack Della Maddalena,Welterweight Bout,KO/TKO,1,2:32,3 Rnd (5-5-5),John Sharp
1479,SeungWoo Choi,Josh Culibao,Josh Culibao,Featherweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Steve Perceval
1480,Maheshate,Steve Garcia,Maheshate,Lightweight Bout,KO/TKO,1,1:14,3 Rnd (5-5-5),Marc Goddard
1481,Brendan Allen,Jacob Malkoun,Brendan Allen,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog
1482,Kyung Ho Kang,Batgerel Danaa,Kyung Ho Kang,Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Thomas Fan
1483,Liang Na,Silvana Gomez Juarez,Silvana Gomez Juarez,Women's Strawweight Bout,KO/TKO,1,1:22,3 Rnd (5-5-5),Steve Perceval
1484,Ramona Pascual,Joselyne Edwards,Joselyne Edwards,Women's Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John Sharp
1485,Alexander Volkov,Jairzinho Rozenstruik,Alexander Volkov,Heavyweight Bout,KO/TKO,1,2:12,5 Rnd (5-5-5-5-5),Herb Dean
1486,Dan Ige,Movsar Evloev,Movsar Evloev,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Keith Peterson
1487,Michael Trizano,Lucas Almeida,Lucas Almeida,Featherweight Bout,KO/TKO,3,0:55,3 Rnd (5-5-5),Mark Smith
1488,Karine Silva,Poliana Botelho,Karine Silva,Women's Flyweight Bout,Submission,1,4:55,3 Rnd (5-5-5),Chris Tognoni
1489,Ode Osbourne,Zarrukh Adashev,Ode Osbourne,Flyweight Bout,KO/TKO,1,1:01,3 Rnd (5-5-5),Keith Peterson
1490,Alonzo Menifield,Askar Mozharov,Alonzo Menifield,Light Heavyweight Bout,KO/TKO,1,4:40,3 Rnd (5-5-5),Herb Dean
1491,Felice Herrig,Karolina Kowalkiewicz,Karolina Kowalkiewicz,Women's Strawweight Bout,Submission,2,4:01,3 Rnd (5-5-5),Mark Smith
1492,Joe Solecki,Alex Da Silva,Joe Solecki,Lightweight Bout,Decision - Majority,3,5:00,3 Rnd (5-5-5),Chris Tognoni
1493,Damon Jackson,Dan Argueta,Damon Jackson,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Keith Peterson
1494,Niklas Stolze,Benoit Saint Denis,Benoit Saint Denis,Lightweight Bout,Submission,2,1:32,3 Rnd (5-5-5),Mark Smith
1495,Johnny Munoz,Tony Gravely,Tony Gravely,Bantamweight Bout,KO/TKO,1,1:08,3 Rnd (5-5-5),Chris Tognoni
1496,Jeff Molina,Zhalgas Zhumagulov,Jeff Molina,Flyweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Herb Dean
1497,Rinat Fakhretdinov,Andreas Michailidis,Rinat Fakhretdinov,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith
1498,Erin Blanchfield,JJ Aldrich,Erin Blanchfield,Women's Flyweight Bout,Submission,2,2:38,3 Rnd (5-5-5),Chris Tognoni
1499,Holly Holm,Ketlen Vieira,Ketlen Vieira,Women's Bantamweight Bout,Decision - Split,5,5:00,5 Rnd (5-5-5-5-5),Jason Herzog
1500,Santiago Ponzinibbio,Michel Pereira,Michel Pereira,Welterweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Herb Dean
1501,Chidi Njokuani,Dusko Todorovic,Chidi Njokuani,Middleweight Bout,KO/TKO,1,4:48,3 Rnd (5-5-5),Mark Smith
1502,Polyana Viana,Tabatha Ricci,Tabatha Ricci,Women's Strawweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni
1503,Eryk Anders,JunYong Park,JunYong Park,Middleweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Jason Herzog
1504,Joseph Holmes,Alen Amedovski,Joseph Holmes,Middleweight Bout,Submission,1,1:04,3 Rnd (5-5-5),Herb Dean
1505,Jailton Almeida,Parker Porter,Jailton Almeida,Heavyweight Bout,Submission,1,4:35,3 Rnd (5-5-5),Mark Smith
1506,Omar Morales,Uros Medic,Uros Medic,Lightweight Bout,KO/TKO,2,3:05,3 Rnd (5-5-5),Chris Tognoni
1507,Jonathan Martinez,Vince Morales,Jonathan Martinez,Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean
1508,Chase Hooper,Felipe Colares,Chase Hooper,Featherweight Bout,KO/TKO,3,3:00,3 Rnd (5-5-5),Mark Smith
1509,Elise Reed,Sam Hughes,Sam Hughes,Women's Strawweight Bout,KO/TKO,3,3:52,3 Rnd (5-5-5),Chris Tognoni
1510,Jan Blachowicz,Aleksandar Rakic,Jan Blachowicz,Light Heavyweight Bout,KO/TKO,3,1:11,5 Rnd (5-5-5-5-5),Mark Smith
1511,Ryan Spann,Ion Cutelaba,Ryan Spann,Light Heavyweight Bout,Submission,1,2:22,3 Rnd (5-5-5),Herb Dean
1512,Davey Grant,Louis Smolka,Davey Grant,Bantamweight Bout,KO/TKO,3,0:49,3 Rnd (5-5-5),Mike Beltran
1513,Katlyn Cerminara,Amanda Ribas,Katlyn Cerminara,Women's Flyweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Chris Tognoni
1514,Frank Camacho,Manuel Torres,Manuel Torres,Lightweight Bout,KO/TKO,1,3:27,3 Rnd (5-5-5),Herb Dean
1515,Jake Hadley,Allan Nascimento,Allan Nascimento,Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mike Beltran
1516,Viviane Araujo,Andrea Lee,Viviane Araujo,Women's Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni
1517,Michael Johnson,Alan Patrick,Michael Johnson,Lightweight Bout,KO/TKO,2,3:22,3 Rnd (5-5-5),Herb Dean
1518,Virna Jandiroba,Angela Hill,Virna Jandiroba,Women's Strawweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith
1519,Tatsuro Taira,Carlos Candelario,Tatsuro Taira,Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mike Beltran
1520,Nick Maximov,Andre Petroski,Andre Petroski,Middleweight Bout,Submission,1,1:16,3 Rnd (5-5-5),Chris Tognoni
1521,Charles Oliveira,Justin Gaethje,Charles Oliveira,Lightweight Bout,Submission,1,3:22,5 Rnd (5-5-5-5-5),Marc Goddard
1522,Rose Namajunas,Carla Esparza,Carla Esparza,UFC Women's Strawweight Title Bout,Decision - Split,5,5:00,5 Rnd (5-5-5-5-5),Keith Peterson
1523,Michael Chandler,Tony Ferguson,Michael Chandler,Lightweight Bout,KO/TKO,2,0:17,3 Rnd (5-5-5),Jason Herzog
1524,Mauricio Rua,Ovince Saint Preux,Ovince Saint Preux,Light Heavyweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Marc Goddard
1525,Randy Brown,Khaos Williams,Randy Brown,Welterweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Jason Herzog
1526,Francisco Trinaldo,Danny Roberts,Francisco Trinaldo,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Ryan Brueggeman
1527,Macy Chiasson,Norma Dumont,Macy Chiasson,Women's Featherweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Keith Peterson
1528,Brandon Royval,Matt Schnell,Brandon Royval,Flyweight Bout,Submission,1,2:14,3 Rnd (5-5-5),Ryan Brueggeman
1529,Blagoy Ivanov,Marcos Rogerio de Lima,Blagoy Ivanov,Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard
1530,Andre Fialho,Cameron VanCamp,Andre Fialho,Welterweight Bout,KO/TKO,1,2:35,3 Rnd (5-5-5),Marc Goddard
1531,Tracy Cortez,Melissa Gatto,Tracy Cortez,Women's Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog
1532,Kleydson Rodrigues,CJ Vergara,CJ Vergara,Flyweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Keith Peterson
1533,Ariane Carnelossi,Loopy Godinez,Loopy Godinez,Women's Strawweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog
1534,Journey Newson,Fernie Garcia,Journey Newson,Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Ryan Brueggeman
1535,Rob Font,Marlon Vera,Marlon Vera,Bantamweight Bout,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Jason Herzog
1536,Andrei Arlovski,Jake Collier,Andrei Arlovski,Heavyweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Mark Smith
1537,Andre Fili,Joanderson Brito,Joanderson Brito,Featherweight Bout,KO/TKO,1,0:41,3 Rnd (5-5-5),Herb Dean
1538,Jared Gordon,Grant Dawson,Grant Dawson,Lightweight Bout,Submission,3,4:11,3 Rnd (5-5-5),Keith Peterson
1539,Darren Elkins,Tristan Connelly,Darren Elkins,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog
1540,Krzysztof Jotko,Gerald Meerschaert,Krzysztof Jotko,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean
1541,Alexandr Romanov,Chase Sherman,Alexandr Romanov,Heavyweight Bout,Submission,1,2:11,3 Rnd (5-5-5),Mark Smith
1542,Daniel Lacerda,Francisco Figueiredo,Francisco Figueiredo,Flyweight Bout,Submission,1,1:18,3 Rnd (5-5-5),Keith Peterson
1543,Gabe Green,Yohan Lainesse,Gabe Green,Welterweight Bout,KO/TKO,2,4:02,3 Rnd (5-5-5),Herb Dean
1544,Natan Levy,Mike Breeden,Natan Levy,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith
1545,Gina Mazany,Shanna Young,Shanna Young,Women's Flyweight Bout,KO/TKO,2,3:11,3 Rnd (5-5-5),Jason Herzog
1546,Amanda Lemos,Jessica Andrade,Jessica Andrade,Women's Strawweight Bout,Submission,1,3:13,5 Rnd (5-5-5-5-5),Keith Peterson
1547,Clay Guida,Claudio Puelles,Claudio Puelles,Lightweight Bout,Submission,1,3:01,3 Rnd (5-5-5),Herb Dean
1548,Maycee Barber,Montana De La Rosa,Maycee Barber,Women's Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni
1549,Lando Vannata,Charles Jourdain,Charles Jourdain,Featherweight Bout,Submission,1,2:32,3 Rnd (5-5-5),Keith Peterson
1550,Jordan Wright,Marc-Andre Barriault,Marc-Andre Barriault,Catch Weight Bout,Submission,1,2:36,3 Rnd (5-5-5),Herb Dean
1551,Dwight Grant,Sergey Khandozhko,Sergey Khandozhko,Welterweight Bout,KO/TKO,2,4:15,3 Rnd (5-5-5),Chris Tognoni
1552,Tyson Pedro,Ike Villanueva,Tyson Pedro,Light Heavyweight Bout,KO/TKO,1,4:55,3 Rnd (5-5-5),Mark Smith
1553,Aoriqileng,Cameron Else,Aoriqileng,Bantamweight Bout,KO/TKO,1,2:48,3 Rnd (5-5-5),Keith Peterson
1554,Preston Parsons,Evan Elder,Preston Parsons,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean
1555,Marcin Prachnio,Philipe Lins,Philipe Lins,Light Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith
1556,Dean Barry,Mike Jackson,Mike Jackson,Welterweight Bout,DQ,1,3:52,3 Rnd (5-5-5),Chris Tognoni
1557,Vicente Luque,Belal Muhammad,Belal Muhammad,Welterweight Bout,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean
1558,Caio Borralho,Gadzhi Omargadzhiev,Caio Borralho,Middleweight Bout,Decision - Unanimous,3,3:56,3 Rnd (5-5-5),Dan Miragliotta
1559,Miguel Baeza,Andre Fialho,Andre Fialho,Welterweight Bout,KO/TKO,1,4:39,3 Rnd (5-5-5),Mark Smith
1560,Mayra Bueno Silva,Wu Yanan,Mayra Bueno Silva,Women's Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni
1561,Pat Sabatini,TJ Laramie,Pat Sabatini,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean
1562,Mounir Lazzez,Ange Loosa,Mounir Lazzez,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith
1563,Devin Clark,William Knight,Devin Clark,Heavyweight Bout,KO/TKO,3,3:21,3 Rnd (5-5-5),Dan Miragliotta
1564,Lina Lansberg,Pannie Kianzad,Pannie Kianzad,Women's Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni
1565,Drakkar Klose,Brandon Jenkins,Drakkar Klose,Lightweight Bout,KO/TKO,2,0:33,3 Rnd (5-5-5),Herb Dean
1566,Rafa Garcia,Jesse Ronson,Rafa Garcia,Lightweight Bout,Submission,2,4:50,3 Rnd (5-5-5),Mark Smith
1567,Chris Barnett,Martin Buday,Martin Buday,Heavyweight Bout,Decision - Unanimous,3,1:38,3 Rnd (5-5-5),Dan Miragliotta
1568,Jordan Leavitt,Trey Ogden,Jordan Leavitt,Lightweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Chris Tognoni
1569,Istela Nunes,Sam Hughes,Sam Hughes,Women's Strawweight Bout,Decision - Majority,3,5:00,3 Rnd (5-5-5),Mark Smith
1570,Alatengheili,Kevin Croom,Alatengheili,Bantamweight Bout,KO/TKO,1,0:47,3 Rnd (5-5-5),Chris Tognoni
1571,Alexander Volkanovski,Chan Sung Jung,Alexander Volkanovski,UFC Featherweight Title Bout,KO/TKO,4,0:45,5 Rnd (5-5-5-5-5),Herb Dean
1572,Aljamain Sterling,Petr Yan,Aljamain Sterling,UFC Bantamweight Title Bout,Decision - Split,5,5:00,5 Rnd (5-5-5-5-5),Keith Peterson
1573,Gilbert Burns,Khamzat Chimaev,Khamzat Chimaev,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mike Beltran
1574,Mackenzie Dern,Tecia Pennington,Mackenzie Dern,Women's Strawweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Keith Peterson
1575,Vinc Pichel,Mark Madsen,Mark Madsen,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Larry Folsom
1576,Ian Machado Garry,Darian Weeks,Ian Machado Garry,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean
1577,Anthony Hernandez,Josh Fremd,Anthony Hernandez,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean
1578,Aspen Ladd,Raquel Pennington,Raquel Pennington,Women's Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Keith Peterson
1579,Mickey Gall,Mike Malott,Mike Malott,Welterweight Bout,KO/TKO,1,3:41,3 Rnd (5-5-5),Larry Folsom
1580,Aleksei Oleinik,Jared Vanderaa,Aleksei Oleinik,Heavyweight Bout,Submission,1,3:39,3 Rnd (5-5-5),Mike Beltran
1581,Piera Rodriguez,Kay Hansen,Piera Rodriguez,Women's Strawweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Keith Peterson
1582,Julio Arce,Daniel Santos,Julio Arce,Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Larry Folsom
1583,Curtis Blaydes,Chris Daukaus,Curtis Blaydes,Heavyweight Bout,KO/TKO,2,0:17,5 Rnd (5-5-5-5-5),Herb Dean
1584,Joanne Wood,Alexa Grasso,Alexa Grasso,Women's Flyweight Bout,Submission,1,3:57,3 Rnd (5-5-5),Gary Copeland
1585,Matt Brown,Bryan Barberena,Bryan Barberena,Welterweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Keith Peterson
1586,Askar Askarov,Kai Kara-France,Kai Kara-France,Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chad Trukovich
1587,Neil Magny,Max Griffin,Neil Magny,Welterweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Keith Peterson
1588,Marc Diakiese,Viacheslav Borshchev,Marc Diakiese,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Gary Copeland
1589,Sara McMann,Karol Rosa,Sara McMann,Women's Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chad Trukovich
1590,Chris Gutierrez,Batgerel Danaa,Chris Gutierrez,Bantamweight Bout,KO/TKO,2,2:34,3 Rnd (5-5-5),Herb Dean
1591,Aliaskhab Khizriev,Denis Tiuliulin,Aliaskhab Khizriev,Middleweight Bout,Submission,2,1:58,3 Rnd (5-5-5),Gary Copeland
1592,Jennifer Maia,Manon Fiorot,Manon Fiorot,Women's Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean
1593,Matheus Nicolau,David Dvorak,Matheus Nicolau,Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chad Trukovich
1594,Luis Saldana,Bruno Souza,Luis Saldana,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Keith Peterson
1595,Alexander Volkov,Tom Aspinall,Tom Aspinall,Heavyweight Bout,Submission,1,3:45,5 Rnd (5-5-5-5-5),Marc Goddard
1596,Arnold Allen,Dan Hooker,Arnold Allen,Featherweight Bout,KO/TKO,1,2:33,3 Rnd (5-5-5),Daniel Movahedi
1597,Paddy Pimblett,Kazula Vargas,Paddy Pimblett,Lightweight Bout,Submission,1,3:49,3 Rnd (5-5-5),Lukasz Bosacki
1598,Gunnar Nelson,Takashi Sato,Gunnar Nelson,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Rich Mitchell
1599,Molly McCann,Luana Carolina,Molly McCann,Women's Flyweight Bout,KO/TKO,3,1:52,3 Rnd (5-5-5),Daniel Movahedi
1600,Jai Herbert,Ilia Topuria,Ilia Topuria,Lightweight Bout,KO/TKO,2,1:07,3 Rnd (5-5-5),Marc Goddard
1601,Mike Grundy,Makwan Amirkhani,Makwan Amirkhani,Featherweight Bout,Submission,1,0:57,3 Rnd (5-5-5),Rich Mitchell
1602,Shamil Abdurakhimov,Sergei Pavlovich,Sergei Pavlovich,Heavyweight Bout,KO/TKO,1,4:03,3 Rnd (5-5-5),Daniel Movahedi
1603,Nikita Krylov,Paul Craig,Paul Craig,Light Heavyweight Bout,Submission,1,3:57,3 Rnd (5-5-5),Lukasz Bosacki
1604,Jack Shore,Timur Valiev,Jack Shore,Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard
1605,Cory McKenna,Elise Reed,Elise Reed,Women's Strawweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Rich Mitchell
1606,Muhammad Mokaev,Cody Durden,Muhammad Mokaev,Flyweight Bout,Submission,1,0:58,3 Rnd (5-5-5),Daniel Movahedi
1607,Thiago Santos,Magomed Ankalaev,Magomed Ankalaev,Light Heavyweight Bout,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Mark Smith
1608,Marlon Moraes,Song Yadong,Song Yadong,Bantamweight Bout,KO/TKO,1,2:06,3 Rnd (5-5-5),Keith Peterson
1609,Sodiq Yusuff,Alex Caceres,Sodiq Yusuff,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni
1610,Khalil Rountree Jr.,Karl Roberson,Khalil Rountree Jr.,Light Heavyweight Bout,KO/TKO,2,0:25,3 Rnd (5-5-5),Herb Dean
1611,Drew Dober,Terrance McKinney,Drew Dober,Lightweight Bout,KO/TKO,1,3:17,3 Rnd (5-5-5),Keith Peterson
1612,Alex Pereira,Bruno Silva,Alex Pereira,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith
1613,Matthew Semelsberger,AJ Fletcher,Matthew Semelsberger,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean
1614,JJ Aldrich,Gillian Robertson,JJ Aldrich,Women's Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni
1615,Trevin Jones,Javid Basharat,Javid Basharat,Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Keith Peterson
1616,Damon Jackson,Kamuela Kirk,Damon Jackson,Featherweight Bout,Submission,2,4:42,3 Rnd (5-5-5),Chris Tognoni
1617,Sabina Mazo,Miranda Maverick,Miranda Maverick,Women's Flyweight Bout,Submission,2,2:15,3 Rnd (5-5-5),Keith Peterson
1618,Dalcha Lungiambula,Cody Brundage,Cody Brundage,Middleweight Bout,Submission,1,3:41,3 Rnd (5-5-5),Mark Smith
